research_date,stock_code,market_score,recommendation,candidate_rank,buy_price,sell_price
2022-10-03,TGG,20.87,SELL,55,4090,3330
2022-10-03,AGM,20.73,SELL,56,15160,12410
2022-10-03,DVG,20.64,SELL,57,4840,4100
2022-10-03,NVB,18.22,SELL,58,18020,14480
2022-10-03,CEN,17.75,SELL,59,6490,5110
2022-10-03,ART,14.63,SELL,60,2450,1880
2022-10-04,NHV,85.92,BUY,1,41220,61960
2022-10-04,DSC,84.1,BUY,2,18590,23830
2022-10-04,BCM,83.05,BUY,3,84280,100910
2022-10-04,VNS,82.36,BUY,4,11470,14000
2022-10-04,HAG,81.94,BUY,5,12170,14870
2022-10-04,HD2,80.26,BUY,6,23980,29260
2022-10-04,CKG,80.0,BUY,7,17890,21950
2022-10-04,PVD,79.98,BUY,8,10610,13250
2022-10-04,SBA,78.97,BUY,9,18670,21600
2022-10-04,PBP,77.96,BUY,10,16720,21510
2022-10-04,VPD,77.91,BUY,11,17840,20760
2022-10-04,HTP,77.76,BUY,12,45630,51640
2022-10-04,LPT,77.63,BUY,13,10100,11880
2022-10-04,NT2,77.47,BUY,14,21100,25480
2022-10-04,TDC,76.72,BUY,15,16340,19260
2022-10-04,SAB,75.58,BUY,16,67740,74270
2022-10-04,PPT,75.56,BUY,17,18760,20860
2022-10-04,EIB,75.3,BUY,18,21360,24890
2022-10-04,HLD,75.24,BUY,19,18780,22330
2022-10-04,KOS,73.43,BUY,20,35430,37670
2022-10-04,FIR,73.32,BUY,21,28680,31420
2022-10-04,BMC,73.12,BUY,22,12790,15230
2022-10-04,LCM,72.38,BUY,23,3690,4850
2022-10-04,VC3,71.41,BUY,24,26410,28370
2022-10-04,VPI,70.72,BUY,25,43780,47350
2022-10-04,NVL,70.66,BUY,26,76050,81950
2022-10-04,KDC,69.41,BUY,27,59060,62120
2022-10-04,TDP,69.31,BUY,28,17310,18630
2022-10-04,HD6,69.24,BUY,29,16390,18730
2022-10-04,VIP,68.98,BUY,30,4670,5180
2022-10-04,TCD,47.6,HOLD,31,7550,7560
2022-10-04,TTH,47.51,HOLD,32,2870,2880
2022-10-04,VPH,47.38,HOLD,33,5560,5570
2022-10-04,CRC,47.36,HOLD,34,5030,5040
2022-10-04,NED,47.29,HOLD,35,6290,6300
2022-10-04,ABB,47.23,HOLD,36,6920,6930
2022-10-04,ASP,47.21,HOLD,37,6070,6080
2022-10-04,PNJ,47.05,HOLD,38,45320,45330
2022-10-04,TLD,47.04,HOLD,39,5120,5130
2022-10-04,RAL,46.95,HOLD,40,67130,67140
2022-10-04,EVG,46.95,HOLD,41,5370,5380
2022-10-04,KHP,46.94,HOLD,42,6920,6930
2022-10-04,TTB,46.9,HOLD,43,3840,3850
2022-10-04,LAS,46.9,HOLD,44,9460,9470
2022-10-04,VTO,46.88,HOLD,45,5220,5230
2022-10-04,PAT,26.32,SELL,46,52670,47000
2022-10-04,BAF,26.14,SELL,47,12230,10900
2022-10-04,ACL,25.82,SELL,48,12330,10840
2022-10-04,QBS,25.32,SELL,49,2760,2370
2022-10-04,DGT,24.83,SELL,50,11750,10190
2022-10-04,EVS,24.68,SELL,51,10490,8650
2022-10-04,DS3,24.54,SELL,52,3730,3080
2022-10-04,HAH,24.31,SELL,53,16290,14020
2022-10-04,TNG,23.72,SELL,54,10510,8900
2022-10-04,CEN,22.82,SELL,55,5990,4900
2022-10-04,DVG,21.41,SELL,56,4540,3850
2022-10-04,AGM,21.05,SELL,57,14770,12120
2022-10-04,NVB,19.79,SELL,58,17770,14790
2022-10-04,TGG,18.18,SELL,59,3810,3010
2022-10-04,ART,13.72,SELL,60,2250,1720
2022-10-05,NHV,86.21,BUY,1,41220,61320
2022-10-05,DSC,85.89,BUY,2,19260,24920
2022-10-05,BCM,84.68,BUY,3,82690,99780
2022-10-05,TDC,81.44,BUY,4,16690,20190
2022-10-05,CKG,80.56,BUY,5,17930,22050
2022-10-05,SAB,79.82,BUY,6,69840,78200
2022-10-05,HTP,79.45,BUY,7,46220,52680
2022-10-05,PBP,79.42,BUY,8,17560,22560
2022-10-05,SBA,79.3,BUY,9,18380,21240
2022-10-05,VNS,78.98,BUY,10,11520,13630
2022-10-05,PPT,78.4,BUY,11,18670,20990
2022-10-05,HD2,78.33,BUY,12,22680,27510
2022-10-05,VPD,77.51,BUY,13,17150,20030
2022-10-05,HAG,77.45,BUY,14,11630,13880
2022-10-05,PVD,77.18,BUY,15,10760,13210
2022-10-05,HLD,76.85,BUY,16,18830,22590
2022-10-05,NVL,74.94,BUY,17,76050,83070
2022-10-05,VC3,74.58,BUY,18,26410,28610
2022-10-05,CHP,73.26,BUY,19,15580,17290
2022-10-05,VFS,72.63,BUY,20,14400,16990
2022-10-05,BMC,71.72,BUY,21,12130,14370
2022-10-05,LPT,71.1,BUY,22,9100,10560
2022-10-05,NT2,71.02,BUY,23,20710,24080
2022-10-05,KOS,70.9,BUY,24,35720,37770
2022-10-05,SHI,70.75,BUY,25,14230,15210
2022-10-05,SMB,70.73,BUY,26,28920,30630
2022-10-05,ADG,70.67,BUY,27,38510,43600
2022-10-05,VPI,70.0,BUY,28,43850,47310
2022-10-05,DHM,69.75,BUY,29,9230,10060
2022-10-05,EVF,68.34,BUY,30,8220,9250
2022-10-05,DAG,46.52,HOLD,31,4980,4990
2022-10-05,NED,46.52,HOLD,32,6210,6220
2022-10-05,S99,46.43,HOLD,33,6160,6170
2022-10-05,L18,46.39,HOLD,34,17830,17840
2022-10-05,FTS,46.37,HOLD,35,14700,14710
2022-10-05,LPB,46.22,HOLD,36,5880,5890
2022-10-05,TCI,46.16,HOLD,37,7110,7120
2022-10-05,PC1,45.99,HOLD,38,17160,17170
2022-10-05,SZC,45.9,HOLD,39,22430,22440
2022-10-05,BVS,45.88,HOLD,40,15890,15900
2022-10-05,HT1,45.8,HOLD,41,11130,11140
2022-10-05,VTD,45.66,HOLD,42,12720,12730
2022-10-05,KBC,45.65,HOLD,43,25600,25610
2022-10-05,TIG,45.63,HOLD,44,9000,9010
2022-10-05,THG,45.62,HOLD,45,20360,20370
2022-10-05,TNG,27.06,SELL,46,9590,8260
2022-10-05,DVG,26.93,SELL,47,4640,4060
2022-10-05,L14,26.61,SELL,48,56840,48640
2022-10-05,AAV,26.37,SELL,49,6630,5910
2022-10-05,ITA,26.28,SELL,50,4450,3810
2022-10-05,AAS,25.97,SELL,51,7240,6360
2022-10-05,HHG,25.5,SELL,52,2270,1950
2022-10-05,DLG,24.96,SELL,53,2670,2330
2022-10-05,HAH,24.93,SELL,54,17290,14680
2022-10-05,CEN,24.82,SELL,55,5600,4650
2022-10-05,TGG,23.94,SELL,56,3550,2950
2022-10-05,ACL,23.48,SELL,57,11740,10160
2022-10-05,AGM,23.36,SELL,58,14790,12510
2022-10-05,SDA,22.84,SELL,59,8660,7180
2022-10-05,ART,17.6,SELL,60,2160,1650
2022-10-06,CKG,86.91,BUY,1,18440,23520
2022-10-06,HD2,83.11,BUY,2,25820,33040
2022-10-06,DSC,83.04,BUY,3,21060,27010
2022-10-06,NHV,82.43,BUY,4,43840,63110
2022-10-06,HTP,81.72,BUY,5,48070,55670
2022-10-06,VNS,79.38,BUY,6,11970,14160
2022-10-06,TDC,79.31,BUY,7,17630,21330
2022-10-06,PBP,76.39,BUY,8,18180,22610
2022-10-06,HAG,76.27,BUY,9,12210,14560
2022-10-06,PVD,76.21,BUY,10,11500,14050
2022-10-06,NVL,75.7,BUY,11,76080,83040
2022-10-06,SHI,75.51,BUY,12,14180,15360
2022-10-06,SBA,74.95,BUY,13,18710,21240
2022-10-06,FIR,74.07,BUY,14,29370,32250
2022-10-06,BCM,73.72,BUY,15,84460,96790
2022-10-06,VPD,73.46,BUY,16,17400,19900
2022-10-06,SAB,72.91,BUY,17,70210,76760
2022-10-06,EIB,72.52,BUY,18,22260,25840
2022-10-06,PPT,72.08,BUY,19,18760,20600
2022-10-06,VPI,71.68,BUY,20,44310,47940
2022-10-06,VC3,71.42,BUY,21,26620,28580
2022-10-06,HD6,71.32,BUY,22,17700,20630
2022-10-06,PVB,71.32,BUY,23,16570,20450
2022-10-06,HLD,71.14,BUY,24,19970,23340
2022-10-06,TID,71.0,BUY,25,34970,41180
2022-10-06,ITC,70.03,BUY,26,9960,11680
2022-10-06,VFS,69.9,BUY,27,14410,16680
2022-10-06,LPT,69.9,BUY,28,8780,10110
2022-10-06,CMG,69.57,BUY,29,28140,31960
2022-10-06,NT2,69.27,BUY,30,22120,25640
2022-10-06,MCM,48.24,HOLD,31,30510,30520
2022-10-06,VPH,48.09,HOLD,32,5810,5820
2022-10-06,TPB,48.05,HOLD,33,11140,11150
2022-10-06,VAB,48.05,HOLD,34,5430,5440
2022-10-06,VPB,47.84,HOLD,35,14610,14620
2022-10-06,VNB,47.8,HOLD,36,10270,10280
2022-10-06,SSI,47.67,HOLD,37,9840,9850
2022-10-06,NTL,47.59,HOLD,38,9190,9200
2022-10-06,PPC,47.48,HOLD,39,12070,12080
2022-10-06,AGG,47.44,HOLD,40,23540,23550
2022-10-06,CST,47.01,HOLD,41,11410,11420
2022-10-06,ABS,46.98,HOLD,42,9750,9760
2022-10-06,BVB,46.88,HOLD,43,8910,8920
2022-10-06,MIG,46.82,HOLD,44,12460,12470
2022-10-06,APS,46.82,HOLD,45,11980,11990
2022-10-06,NVB,26.64,SELL,46,17760,15460
2022-10-06,SDA,26.33,SELL,47,9140,7740
2022-10-06,CEO,26.11,SELL,48,12400,10330
2022-10-06,ACL,25.91,SELL,49,12260,10680
2022-10-06,QBS,25.66,SELL,50,2810,2410
2022-10-06,PSH,25.09,SELL,51,7690,6730
2022-10-06,VKC,24.52,SELL,52,3050,2570
2022-10-06,LMH,24.24,SELL,53,6910,5920
2022-10-06,DS3,23.95,SELL,54,3540,2910
2022-10-06,L14,23.74,SELL,55,61320,50030
2022-10-06,CEN,23.27,SELL,56,5790,4710
2022-10-06,DVG,21.29,SELL,57,4640,3900
2022-10-06,TGG,21.06,SELL,58,3790,3020
2022-10-06,AGM,20.07,SELL,59,15080,12370
2022-10-06,ART,19.65,SELL,60,2250,1740
2022-10-07,NHV,85.38,BUY,1,42780,62150
2022-10-07,DSC,82.4,BUY,2,21310,26980
2022-10-07,CKG,81.0,BUY,3,17160,21360
2022-10-07,VNS,80.43,BUY,4,11680,13880
2022-10-07,HTP,80.16,BUY,5,48150,54640
2022-10-07,PBP,79.65,BUY,6,17530,22180
2022-10-07,EIB,79.33,BUY,7,23650,28690
2022-10-07,BCM,79.32,BUY,8,83330,98190
2022-10-07,HD2,78.84,BUY,9,25260,31280
2022-10-07,TDC,77.42,BUY,10,17770,21260
2022-10-07,NVL,76.47,BUY,11,74400,81480
2022-10-07,SAB,76.21,BUY,12,69030,76280
2022-10-07,PVD,76.09,BUY,13,11270,13740
2022-10-07,HD6,75.97,BUY,14,18090,21670
2022-10-07,HLD,75.82,BUY,15,19190,23100
2022-10-07,CHP,74.72,BUY,16,16000,18060
2022-10-07,VPD,73.54,BUY,17,17970,20600
2022-10-07,VC3,73.37,BUY,18,26280,28400
2022-10-07,NBB,72.56,BUY,19,20180,23580
2022-10-07,VTV,72.17,BUY,20,5440,6280
2022-10-07,ITC,70.37,BUY,21,10230,12020
2022-10-07,DHM,69.99,BUY,22,9240,10050
2022-10-07,DDG,69.69,BUY,23,39910,42130
2022-10-07,KOS,69.49,BUY,24,36020,37970
2022-10-07,FIR,69.39,BUY,25,28340,30800
2022-10-07,LPT,69.28,BUY,26,8370,9640
2022-10-07,CTF,69.1,BUY,27,19680,21810
2022-10-07,KDC,68.46,BUY,28,60800,64910
2022-10-07,CDC,68.15,BUY,29,7950,8450
2022-10-07,NT2,68.11,BUY,30,21070,24310
2022-10-07,BMI,46.27,HOLD,31,15680,15690
2022-10-07,TVD,45.96,HOLD,32,8940,8950
2022-10-07,MCM,45.8,HOLD,33,29720,29730
2022-10-07,PTB,45.79,HOLD,34,29570,29580
2022-10-07,TLH,45.73,HOLD,35,6870,6880
2022-10-07,VIG,45.67,HOLD,36,5600,5610
2022-10-07,HBC,45.66,HOLD,37,14000,14010
2022-10-07,FTM,45.58,HOLD,38,2550,2560
2022-10-07,ODE,45.36,HOLD,39,40820,40830
2022-10-07,VHM,45.33,HOLD,40,25570,25580
2022-10-07,PNJ,45.2,HOLD,41,46750,46760
2022-10-07,CNG,45.18,HOLD,42,20740,20750
2022-10-07,FRT,45.04,HOLD,43,43360,43370
2022-10-07,VSH,44.83,HOLD,44,25690,25700
2022-10-07,CIG,44.58,HOLD,45,5800,5810
2022-10-07,FIT,26.72,SELL,46,5140,4560
2022-10-07,TNG,25.98,SELL,47,9670,8020
2022-10-07,SDA,25.73,SELL,48,8250,6870
2022-10-07,LMH,25.37,SELL,49,6410,5520
2022-10-07,CEN,25.32,SELL,50,5200,4270
2022-10-07,HHG,25.19,SELL,51,2360,2010
2022-10-07,L14,25.01,SELL,52,56150,46080
2022-10-07,TTF,24.5,SELL,53,5490,4790
2022-10-07,DLG,23.82,SELL,54,2680,2290
2022-10-07,LDG,23.6,SELL,55,6440,5350
2022-10-07,DVG,23.49,SELL,56,4540,3880
2022-10-07,BAF,23.13,SELL,57,12030,10330
2022-10-07,TGG,19.96,SELL,58,3780,2980
2022-10-07,AGM,19.13,SELL,59,14040,11440
2022-10-07,ART,15.42,SELL,60,2160,1650
2022-10-10,BCM,83.73,BUY,1,79700,96330
2022-10-10,DSC,83.59,BUY,2,21380,27150
2022-10-10,CKG,83.44,BUY,3,16900,21140
2022-10-10,NHV,82.4,BUY,4,42260,58360
2022-10-10,HD2,80.63,BUY,5,26250,32720
2022-10-10,EIB,77.49,BUY,6,23810,28580
2022-10-10,PBP,76.6,BUY,7,17600,21780
2022-10-10,TDC,76.09,BUY,8,17990,21390
2022-10-10,VNS,75.46,BUY,9,11310,13130
2022-10-10,HLD,74.82,BUY,10,18850,22570
2022-10-10,VPD,74.74,BUY,11,17420,20110
2022-10-10,SAB,74.54,BUY,12,69480,76300
2022-10-10,PPT,74.46,BUY,13,18760,20770
2022-10-10,HTP,74.39,BUY,14,46940,52230
2022-10-10,NT2,74.33,BUY,15,21300,25340
2022-10-10,FIR,74.0,BUY,16,27500,30530
2022-10-10,DHM,73.47,BUY,17,9250,10070
2022-10-10,PBC,72.98,BUY,18,14470,15640
2022-10-10,PVD,72.8,BUY,19,11510,13660
2022-10-10,STG,72.5,BUY,20,34190,38930
2022-10-10,VPI,72.06,BUY,21,44060,47360
2022-10-10,KDC,71.27,BUY,22,60320,64990
2022-10-10,VC3,70.97,BUY,23,26280,28200
2022-10-10,HD6,70.71,BUY,24,17000,19650
2022-10-10,TDP,70.06,BUY,25,17270,18930
2022-10-10,ACG,69.95,BUY,26,52850,55470
2022-10-10,NBB,69.36,BUY,27,18780,21700
2022-10-10,ITC,67.63,BUY,28,10180,11740
2022-10-10,PVB,67.17,BUY,29,17050,20400
2022-10-10,GMD,67.09,BUY,30,35610,38470
2022-10-10,UDC,43.64,HOLD,31,6660,6670
2022-10-10,DXP,43.52,HOLD,32,8020,8030
2022-10-10,DTD,43.51,HOLD,33,8540,8550
2022-10-10,NSH,43.45,HOLD,34,5580,5590
2022-10-10,PAN,43.34,HOLD,35,13340,13350
2022-10-10,TCB,43.19,HOLD,36,12500,12510
2022-10-10,REE,43.13,HOLD,37,39080,39090
2022-10-10,MBB,43.02,HOLD,38,7260,7270
2022-10-10,MSN,43.01,HOLD,39,80800,80810
2022-10-10,HBC,42.97,HOLD,40,13060,13070
2022-10-10,PC1,42.85,HOLD,41,16360,16370
2022-10-10,VHC,42.83,HOLD,42,48650,48660
2022-10-10,BSR,42.82,HOLD,43,10920,10930
2022-10-10,HII,42.8,HOLD,44,5230,5240
2022-10-10,HSG,42.73,HOLD,45,8210,8220
2022-10-10,SRA,26.63,SELL,46,4430,3820
2022-10-10,TNG,26.52,SELL,47,9020,7520
2022-10-10,TVD,25.92,SELL,48,8090,6940
2022-10-10,TTF,25.8,SELL,49,5120,4480
2022-10-10,AAS,25.53,SELL,50,6780,5890
2022-10-10,DRI,25.33,SELL,51,5800,4880
2022-10-10,DST,25.23,SELL,52,5120,4350
2022-10-10,DVG,23.69,SELL,53,4140,3500
2022-10-10,ART,22.48,SELL,54,2060,1680
2022-10-10,DLG,22.22,SELL,55,2490,2080
2022-10-10,L14,22.16,SELL,56,50590,40030
2022-10-10,TGG,21.93,SELL,57,3520,2830
2022-10-10,AGM,20.5,SELL,58,14140,11620
2022-10-10,SDA,19.18,SELL,59,7450,5770
2022-10-10,CEN,18.64,SELL,60,4510,3450
2022-10-11,HD2,84.8,BUY,1,25260,32380
2022-10-11,CKG,83.0,BUY,2,17990,22630
2022-10-11,DSC,82.27,BUY,3,22270,27990
2022-10-11,TDC,80.03,BUY,4,17990,21860
2022-10-11,HTP,79.61,BUY,5,47340,53710
2022-10-11,PBP,79.41,BUY,6,17680,22240
2022-10-11,EIB,79.1,BUY,7,23810,28830
2022-10-11,PVD,78.7,BUY,8,11860,14590
2022-10-11,BCM,77.29,BUY,9,82500,96980
2022-10-11,NHV,77.12,BUY,10,42270,54920
2022-10-11,STG,76.26,BUY,11,36400,42290
2022-10-11,HD6,75.66,BUY,12,17240,20520
2022-10-11,HLD,75.1,BUY,13,19330,23210
2022-10-11,ITC,73.22,BUY,14,10880,13110
2022-10-11,KOS,72.48,BUY,15,35610,37900
2022-10-11,VPD,72.1,BUY,16,17620,19940
2022-10-11,VC3,71.8,BUY,17,26290,28210
2022-10-11,SAB,71.11,BUY,18,68550,74410
2022-10-11,TTA,70.81,BUY,19,10220,11260
2022-10-11,PPT,70.44,BUY,20,18760,20470
2022-10-11,NVL,70.4,BUY,21,70820,76490
2022-10-11,VPI,69.97,BUY,22,44070,47050
2022-10-11,PVB,68.85,BUY,23,17760,21400
2022-10-11,APF,68.83,BUY,24,33700,36180
2022-10-11,DDG,68.26,BUY,25,40400,42550
2022-10-11,LPT,67.91,BUY,26,8300,9450
2022-10-11,DNW,67.71,BUY,27,21390,23990
2022-10-11,GAS,67.51,BUY,28,72360,79780
2022-10-11,TID,67.39,BUY,29,32980,37850
2022-10-11,TEG,67.23,BUY,30,9080,10310
2022-10-11,PLX,44.59,HOLD,31,28150,28160
2022-10-11,SBT,44.3,HOLD,32,10430,10440
2022-10-11,VIB,44.08,HOLD,33,9100,9110
2022-10-11,EID,43.77,HOLD,34,13410,13420
2022-10-11,TCI,43.69,HOLD,35,6840,6850
2022-10-11,VGS,43.68,HOLD,36,10860,10870
2022-10-11,TIG,43.63,HOLD,37,9030,9040
2022-10-11,LAS,43.45,HOLD,38,8550,8560
2022-10-11,JVC,43.31,HOLD,39,4060,4070
2022-10-11,CTD,43.3,HOLD,40,30460,30470
2022-10-11,HT1,43.29,HOLD,41,10250,10260
2022-10-11,SGT,43.28,HOLD,42,15540,15550
2022-10-11,DXG,43.21,HOLD,43,11070,11080
2022-10-11,UDC,43.12,HOLD,44,6200,6210
2022-10-11,HCD,42.91,HOLD,45,4540,4550
2022-10-11,ORS,25.8,SELL,46,7400,6290
2022-10-11,TDH,25.75,SELL,47,4440,3940
2022-10-11,TVB,25.29,SELL,48,5230,4520
2022-10-11,CEN,24.6,SELL,49,4600,3740
2022-10-11,DVG,24.42,SELL,50,3850,3350
2022-10-11,LMH,24.25,SELL,51,6210,5300
2022-10-11,DS3,24.2,SELL,52,2950,2440
2022-10-11,DRI,24.16,SELL,53,5970,4950
2022-10-11,GIL,24.08,SELL,54,20190,16780
2022-10-11,LHG,24.04,SELL,55,16880,14080
2022-10-11,L14,22.0,SELL,56,48290,38280
2022-10-11,ART,21.61,SELL,57,2060,1670
2022-10-11,VKC,20.36,SELL,58,2460,1980
2022-10-11,AGM,17.44,SELL,59,14760,11690
2022-10-11,TGG,16.3,SELL,60,3530,2700
2022-10-12,DSC,86.95,BUY,1,22420,27800
2022-10-12,HD2,84.47,BUY,2,21480,28560
2022-10-12,TDC,82.2,BUY,3,16750,20690
2022-10-12,NHV,82.13,BUY,4,40980,54490
2022-10-12,EIB,78.86,BUY,5,23680,28650
2022-10-12,BCM,78.19,BUY,6,77520,92270
2022-10-12,PBP,76.86,BUY,7,17170,21200
2022-10-12,CKG,76.07,BUY,8,16880,20420
2022-10-12,PPT,75.69,BUY,9,18670,20770
2022-10-12,LCM,73.64,BUY,10,3490,4760
2022-10-12,HTP,72.71,BUY,11,45630,50610
2022-10-12,VC3,71.98,BUY,12,26300,28160
2022-10-12,DNW,71.92,BUY,13,21080,24170
2022-10-12,VPD,71.82,BUY,14,17240,19450
2022-10-12,SHP,71.81,BUY,15,19010,20380
2022-10-12,HPX,71.58,BUY,16,25210,26990
2022-10-12,PVD,71.31,BUY,17,11050,13020
2022-10-12,HD6,71.21,BUY,18,16530,19200
2022-10-12,NVL,71.01,BUY,19,69520,75310
2022-10-12,VPI,70.83,BUY,20,43850,46940
2022-10-12,LPT,70.73,BUY,21,8300,9610
2022-10-12,SAB,70.69,BUY,22,68200,73800
2022-10-12,KOS,70.67,BUY,23,35610,37710
2022-10-12,HLD,70.48,BUY,24,17360,20510
2022-10-12,GMD,70.27,BUY,25,35360,38840
2022-10-12,STG,70.17,BUY,26,34020,38770
2022-10-12,SCG,69.22,BUY,27,66900,71540
2022-10-12,DDG,68.93,BUY,28,40500,42720
2022-10-12,PBC,68.9,BUY,29,14190,15120
2022-10-12,GAS,68.51,BUY,30,72430,80230
2022-10-12,MBB,42.98,HOLD,31,6870,6880
2022-10-12,VCG,42.82,HOLD,32,10120,10130
2022-10-12,BSR,42.72,HOLD,33,10890,10900
2022-10-12,DHC,42.62,HOLD,34,28090,28100
2022-10-12,CDO,42.5,HOLD,35,2720,2730
2022-10-12,EVE,42.42,HOLD,36,9850,9860
2022-10-12,TNH,42.26,HOLD,37,13070,13080
2022-10-12,HUT,42.17,HOLD,38,18070,18080
2022-10-12,DAG,42.17,HOLD,39,4740,4750
2022-10-12,CSV,42.17,HOLD,40,11330,11340
2022-10-12,VCR,42.16,HOLD,41,24670,24680
2022-10-12,DHA,42.06,HOLD,42,20540,20550
2022-10-12,BFC,41.99,HOLD,43,12730,12740
2022-10-12,ELC,41.98,HOLD,44,5690,5700
2022-10-12,KPF,41.91,HOLD,45,9830,9840
2022-10-12,DRI,27.06,SELL,46,5630,4790
2022-10-12,CEO,26.57,SELL,47,9520,7840
2022-10-12,DDV,25.77,SELL,48,10670,9170
2022-10-12,ACL,25.1,SELL,49,10330,8840
2022-10-12,VHG,25.01,SELL,50,2550,2110
2022-10-12,NVB,24.97,SELL,51,15560,13230
2022-10-12,API,24.5,SELL,52,10610,8760
2022-10-12,PVL,24.41,SELL,53,3520,2800
2022-10-12,L14,24.36,SELL,54,43430,35010
2022-10-12,DVG,23.41,SELL,55,3560,3060
2022-10-12,AAS,22.58,SELL,56,6330,5290
2022-10-12,SDA,21.72,SELL,57,7050,5510
2022-10-12,TGG,20.98,SELL,58,3290,2610
2022-10-12,CEN,19.08,SELL,59,4110,3150
2022-10-12,AGM,17.99,SELL,60,14180,11340
2022-10-13,DSC,87.86,BUY,1,23810,29700
2022-10-13,CKG,85.24,BUY,2,17560,22510
2022-10-13,HD2,82.32,BUY,3,22730,29820
2022-10-13,TDC,81.24,BUY,4,16490,20250
2022-10-13,VC3,79.79,BUY,5,26300,28790
2022-10-13,NHV,79.12,BUY,6,43550,55370
2022-10-13,EIB,78.61,BUY,7,23700,28390
2022-10-13,LCM,78.26,BUY,8,3490,4980
2022-10-13,PPT,78.23,BUY,9,18500,20790
2022-10-13,SAB,77.52,BUY,10,68270,74930
2022-10-13,HTP,76.94,BUY,11,46900,53070
2022-10-13,PBP,76.76,BUY,12,16500,20400
2022-10-13,VPI,75.16,BUY,13,44370,48090
2022-10-13,VPD,74.65,BUY,14,17830,20460
2022-10-13,BCM,73.59,BUY,15,80030,93210
2022-10-13,VUA,71.0,BUY,16,44230,48050
2022-10-13,HAX,70.76,BUY,17,13420,15660
2022-10-13,NT2,70.45,BUY,18,20870,24460
2022-10-13,TLG,70.01,BUY,19,35350,41410
2022-10-13,CHP,69.99,BUY,20,15960,17420
2022-10-13,PBC,69.14,BUY,21,14280,15230
2022-10-13,PVB,68.75,BUY,22,16290,19610
2022-10-13,DHM,68.39,BUY,23,9260,9870
2022-10-13,PVD,68.14,BUY,24,11430,13160
2022-10-13,SHI,67.64,BUY,25,13950,14760
2022-10-13,SHP,67.45,BUY,26,18950,20050
2022-10-13,HLD,67.29,BUY,27,17360,20070
2022-10-13,LPT,67.22,BUY,28,8620,9790
2022-10-13,SBA,67.16,BUY,29,18030,19660
2022-10-13,SJD,66.73,BUY,30,11000,11810
2022-10-13,VLC,43.54,HOLD,31,13900,13910
2022-10-13,PVT,43.5,HOLD,32,10990,11000
2022-10-13,C47,43.39,HOLD,33,6960,6970
2022-10-13,POW,43.38,HOLD,34,8640,8650
2022-10-13,PAN,43.38,HOLD,35,13450,13460
2022-10-13,THG,43.32,HOLD,36,18680,18690
2022-10-13,TPB,43.32,HOLD,37,9450,9460
2022-10-13,KPF,43.25,HOLD,38,9450,9460
2022-10-13,CDO,43.11,HOLD,39,2810,2820
2022-10-13,VCR,43.11,HOLD,40,24960,24970
2022-10-13,C69,43.06,HOLD,41,8900,8910
2022-10-13,SMC,42.99,HOLD,42,14050,14060
2022-10-13,VND,42.93,HOLD,43,10960,10970
2022-10-13,KBC,42.92,HOLD,44,22830,22840
2022-10-13,BSR,42.9,HOLD,45,11220,11230
2022-10-13,AAS,25.76,SELL,46,6650,5640
2022-10-13,SJF,25.68,SELL,47,4360,3600
2022-10-13,PVL,25.42,SELL,48,3420,2760
2022-10-13,GIL,24.98,SELL,49,20420,17070
2022-10-13,TTF,24.75,SELL,50,5000,4280
2022-10-13,DRI,24.51,SELL,51,5630,4680
2022-10-13,LMH,23.86,SELL,52,7050,5670
2022-10-13,SDA,21.52,SELL,53,7530,5780
2022-10-13,DVG,20.98,SELL,54,3550,3000
2022-10-13,VKC,20.94,SELL,55,2060,1650
2022-10-13,TGG,20.68,SELL,56,3060,2420
2022-10-13,PSH,20.62,SELL,57,6850,5710
2022-10-13,CEO,20.36,SELL,58,9520,7340
2022-10-13,CEN,19.9,SELL,59,4300,3300
2022-10-13,L14,17.14,SELL,60,43430,33260
2022-10-14,DSC,87.31,BUY,1,23980,29800
2022-10-14,HD2,82.72,BUY,2,23130,30340
2022-10-14,STG,81.32,BUY,3,35400,42880
2022-10-14,NHV,80.32,BUY,4,40790,52480
2022-10-14,EIB,79.36,BUY,5,24240,28880
2022-10-14,PPT,78.67,BUY,6,18840,21220
2022-10-14,VC3,76.88,BUY,7,26420,28720
2022-10-14,HTP,76.86,BUY,8,48270,54780
2022-10-14,SAB,76.14,BUY,9,70620,77800
2022-10-14,CKG,75.63,BUY,10,17980,21660
2022-10-14,PBP,75.35,BUY,11,16520,20080
2022-10-14,CHP,71.63,BUY,12,16150,17750
2022-10-14,DHM,71.12,BUY,13,9310,10000
2022-10-14,TDC,71.01,BUY,14,15340,17820
2022-10-14,NCT,70.51,BUY,15,62330,66920
2022-10-14,BCM,70.1,BUY,16,80170,90580
2022-10-14,KOS,70.06,BUY,17,37350,39890
2022-10-14,FIR,69.89,BUY,18,27810,30480
2022-10-14,SBA,69.81,BUY,19,18360,19980
2022-10-14,VNM,69.5,BUY,20,58690,63660
2022-10-14,DGW,69.18,BUY,21,45590,52930
2022-10-14,PVD,69.17,BUY,22,11280,13070
2022-10-14,HLD,68.3,BUY,23,16880,19650
2022-10-14,CDC,68.14,BUY,24,7940,8510
2022-10-14,GMD,67.96,BUY,25,36300,39530
2022-10-14,SHP,67.69,BUY,26,19260,20410
2022-10-14,VTO,67.57,BUY,27,5370,5900
2022-10-14,VPD,67.49,BUY,28,17830,19750
